"day","time","junk1","junk2","Nflasks","quality","co2","date","days","cos12","sin12","cos6","sin6","timeRw2"
"1982-09-10"," 09:40",30204.4,1982.692,2,0,337.68,1982-09-10 09:40:00,983.402777777778,-0.354003361691301,-0.935244149894164,-0.749363239822516,0.662159146129314,586
"1982-09-24"," 10:07",30218.42,1982.73,2,0,336.92,1982-09-24 10:07:00,997.421527777778,-0.120398931936226,-0.992725590074425,-0.971008194377232,0.239046201501442,587
"1982-10-07"," 13:41",30231.57,1982.766,2,5,NA,1982-10-07 13:41:00,1010.57013888889,0.105300676236713,-0.994440429379302,-0.977823535168182,-0.209430499381536,588
"1982-10-15"," 09:40",30239.4,1982.787,2,0,337.85,1982-10-15 09:40:00,1018.40277777778,0.237932464912923,-0.971281700713269,-0.886776284280921,-0.462198898351048,589
"1982-10-22"," 09:46",30246.41,1982.807,2,0,337.96,1982-10-22 09:46:00,1025.40694444444,0.352952919390265,-0.935641083265313,-0.750848473387777,-0.660474503679926,589
"1982-10-29"," 11:45",30253.49,1982.826,2,0,338.67,1982-10-29 11:45:00,1032.48958333333,0.464051756955623,-0.885808086927636,-0.569311933732798,-0.822121598128538,590
"1982-11-05"," 11:05",30260.46,1982.845,2,0,338.24,1982-11-05 11:05:00,1039.46180555556,0.566706475379487,-0.823919759905635,-0.357687541525917,-0.933841326263271,590
"1982-11-12"," 13:25",30267.56,1982.865,2,0,338.75,1982-11-12 13:25:00,1046.55902777778,0.662830279437342,-0.748769671301539,-0.12131204132203,-0.992614420926012,591
"1982-11-18"," 13:36",30273.57,1982.881,2,5,NA,1982-11-18 13:36:00,1052.56666666667,0.736538428657837,-0.676395700097395,0.0849777137795105,-0.996382852201305,591
"1982-11-26"," 11:37",30281.48,1982.903,2,0,340.1,1982-11-26 11:37:00,1060.48402777778,0.821556705032795,-0.570126810819889,0.349910839168684,-0.936783008296087,592
"1982-12-02"," 13:50",30287.58,1982.919,2,0,338.68,1982-12-02 13:50:00,1066.57638888889,0.876690841056091,-0.481054226889615,0.537173661583271,-0.843471669530887,592
"1982-12-10"," 10:46",30295.45,1982.941,2,0,340.84,1982-12-10 10:46:00,1074.44861111111,0.933610390997939,-0.358289879595665,0.743256724358648,-0.669006309159826,593
"1982-12-17"," 10:20",30302.43,1982.96,2,0,340.38,1982-12-17 10:20:00,1081.43055555556,0.969814073784302,-0.243845570576741,0.881078675420207,-0.472969732350573,593
"1982-12-23"," 12:21",30308.51,1982.977,2,0,341.5,1982-12-23 12:21:00,1087.51458333333,0.989981701637519,-0.14119571672994,0.960127539154237,-0.279562351824471,594
"1982-12-30"," 13:25",30315.56,1982.996,2,0,340.32,1982-12-30 13:25:00,1094.55902777778,0.99979013628069,-0.020486175725103,0.99916063320832,-0.0409637528401418,594
"1983-01-07"," 10:06",30323.42,1983.018,2,0,341.43,1983-01-07 10:06:00,1102.42083333333,0.99342292441974,0.114502808862194,0.973778213525336,0.22749943046831,595
"1983-01-14"," 11:15",30330.47,1983.037,2,0,342.72,1983-01-14 11:15:00,1109.46875,0.972282005358264,0.233811253057914,0.890664595886976,0.454660947996954,595
"1983-01-21"," 10:13",30337.43,1983.056,2,0,341.3,1983-01-21 10:13:00,1116.42569444444,0.93741267585407,0.348220440451322,0.757485049703774,0.652852509741113,596
"1983-01-28"," 11:15",30344.47,1983.075,2,0,342.03,1983-01-28 11:15:00,1123.46875,0.888454447869334,0.458964806996351,0.578702611877605,0.815538648382796,596
"1983-02-04"," 10:07",30351.42,1983.094,2,0,342.24,1983-02-04 10:07:00,1130.42152777778,0.827343700593903,0.561696004158466,0.368995197824826,0.929431301378546,597
"1983-02-11"," 10:10",30358.42,1983.113,2,0,342.17,1983-02-11 10:10:00,1137.42361111111,0.7538546678693,0.657041200939232,0.136593720536664,0.990627152620981,597
"1983-02-18"," 10:06",30365.42,1983.133,2,0,342.83,1983-02-18 10:06:00,1144.42083333333,0.669503385643915,0.742809004126455,-0.103530433222672,0.994626286298892,598
"1983-02-25"," 10:47",30372.45,1983.152,2,0,342.33,1983-02-25 10:47:00,1151.44930555556,0.575023821965012,0.818136665950592,-0.338695208345501,0.940896145089243,598
"1983-03-04"," 09:49",30379.41,1983.171,2,0,342.16,1983-03-04 09:49:00,1158.40902777778,0.473190752510212,0.880959994403162,-0.552181023477638,0.833724245366049,599
"1983-03-11"," 10:07",30386.42,1983.19,2,0,342.12,1983-03-11 10:07:00,1165.42152777778,0.363737566424827,0.931501466864838,-0.735389965542689,0.677644153357145,599
"1983-03-17"," 15:35",30392.65,1983.207,2,0,343.39,1983-03-17 15:35:00,1171.64930555556,0.262048531691824,0.965054696397131,-0.862661134076318,0.505782332386335,600
"1983-03-24"," 13:23",30399.56,1983.226,2,0,342.85,1983-03-24 13:23:00,1178.55763888889,0.145782845312945,0.989316613634109,-0.957494724024924,0.288450781701897,600
"1983-03-31"," 11:48",30406.49,1983.245,2,0,343.49,1983-03-31 11:48:00,1185.49166666667,0.0270188523234956,0.999634924169379,-0.998539963238242,0.0540179767870823,601
"1983-04-08"," 09:50",30414.41,1983.267,2,0,344.62,1983-04-08 09:50:00,1193.40972222222,-0.108970781591351,0.994044953087822,-0.97625073751874,-0.216643710949836,601
"1983-04-15"," 10:07",30421.42,1983.286,2,0,345.79,1983-04-15 10:07:00,1200.42152777778,-0.227790242289653,0.973710226667884,-0.896223211035243,-0.44360337690518,602
"1983-04-22"," 10:49",30428.45,1983.305,2,0,345.47,1983-04-22 10:49:00,1207.45069444444,-0.343580041716803,0.939123397075102,-0.76390550986776,-0.645328111888578,602
"1983-04-29"," 10:46",30435.45,1983.325,2,0,346.14,1983-04-29 10:46:00,1214.44861111111,-0.453873410965571,0.891066174208447,-0.587997853636956,-0.808862487768059,603
"1983-05-06"," 10:13",30442.43,1983.344,2,0,346.12,1983-05-06 10:13:00,1221.42569444444,-0.557299825838869,0.830311329634834,-0.378833808239933,-0.925464718795066,603
"1983-05-13"," 09:50",30449.41,1983.363,2,0,345.55,1983-05-13 09:50:00,1228.40972222222,-0.652798213985476,0.75753184211449,-0.147708983634746,-0.989030867138933,604
"1983-05-20"," 10:06",30456.42,1983.382,2,0,346,1983-05-20 10:06:00,1235.42083333333,-0.739199200541589,0.673486853560391,0.092830916162649,-0.995681887454223,604
"1983-05-27"," 09:48",30463.41,1983.401,2,0,345.97,1983-05-27 09:48:00,1242.40833333333,-0.814625085113543,0.579987905652999,0.327228058592495,-0.9449453940148,605
"1983-06-03"," 09:47",30470.41,1983.42,2,0,345.46,1983-06-03 09:47:00,1249.40763888889,-0.878392099812791,0.477940706559377,0.543145362027047,-0.8396386816414,605
"1983-06-10"," 09:50",30477.41,1983.439,2,0,345.67,1983-06-10 09:50:00,1256.40972222222,-0.929457747373468,0.368928578247117,0.727783408305122,-0.685807050558523,606
"1983-06-17"," 13:39",30484.57,1983.459,1,4,NA,1983-06-17 13:39:00,1263.56875,-0.967738072144428,0.251958376963709,0.873033952555627,-0.487659427966998,606
"1983-06-24"," 10:44",30491.45,1983.478,2,0,345,1983-06-24 10:44:00,1270.44722222222,-0.990715061859256,0.135954647604308,0.963032667589577,-0.269384634222711,607
"1983-07-01"," 10:43",30498.45,1983.497,2,0,344.08,1983-07-01 10:43:00,1277.44652777778,-0.999872450755766,0.0159712936125753,0.999489835560682,-0.0319385129722912,607
"1983-07-08"," 09:44",30505.41,1983.516,2,0,344.96,1983-07-08 09:44:00,1284.40555555556,-0.994623812439461,-0.10355419705831,0.978553056543217,0.205994940544488,608
"1983-07-15"," 10:45",30512.45,1983.535,2,0,343.49,1983-07-15 10:45:00,1291.44791666667,-0.974819567570811,-0.222995091159104,0.900546378637886,0.434759956668263,608
"1983-07-21"," 22:48",30518.95,1983.553,2,0,342.48,1983-07-21 22:48:00,1297.95,-0.94383766557281,-0.330409535343742,0.781659077907865,0.623705929043669,609
"1983-07-28"," 13:03",30525.54,1983.571,2,0,340.72,1983-07-28 13:03:00,1304.54375,-0.900374916632619,-0.435114938262069,0.621349981002392,0.783533152526635,609
"1983-08-05"," 09:47",30533.41,1983.593,2,0,342.74,1983-08-05 09:47:00,1312.40763888889,-0.833466894315443,-0.55256939480953,0.389334127839658,0.921096594771326,610
"1983-08-12"," 10:44",30540.45,1983.612,2,0,340.71,1983-08-12 10:44:00,1319.44722222222,-0.760611524809776,-0.6492072922623,0.157059783346904,0.987589096970508,610
"1983-08-19"," 10:11",30547.42,1983.631,2,0,341.63,1983-08-19 10:11:00,1326.42430555556,-0.677406921426569,-0.735608498321884,-0.0822397256067557,0.996612576446899,611
"1983-08-26"," 10:48",30554.45,1983.651,2,0,340.85,1983-08-26 10:48:00,1333.45,-0.583776927225396,-0.811914095972767,-0.318408998478549,0.947953432235934,611
"1983-09-02"," 10:48",30561.45,1983.67,2,0,339.75,1983-09-02 10:48:00,1340.45,-0.482017457749053,-0.876161612047195,-0.535318340850281,0.844650385632602,612
"1983-09-09"," 09:49",30568.41,1983.689,2,0,339.59,1983-09-09 09:49:00,1347.40902777778,-0.373930842354728,-0.927456589353854,-0.720351450271768,0.693609247409059,612
"1983-09-16"," 09:46",30575.41,1983.708,2,0,340.28,1983-09-16 09:46:00,1354.40694444444,-0.259845876141861,-0.965650102600351,-0.864960241304138,0.501840393913332,613
"1983-09-23"," 09:47",30582.41,1983.727,2,0,339.77,1983-09-23 09:47:00,1361.40763888889,-0.141952568047791,-0.98987346081438,-0.959698936849274,0.281030159609912,613
"1983-09-30"," 09:47",30589.41,1983.746,2,0,340.14,1983-09-30 09:47:00,1368.40763888889,-0.0220149346170906,-0.999757641958192,-0.99903068530761,0.0440191982412926,614
"1983-10-07"," 09:48",30596.41,1983.766,2,0,339.69,1983-10-07 09:48:00,1375.40833333333,0.0982534235650388,-0.99516142648203,-0.980692529515498,-0.195556034303454,614
"1983-10-21"," 10:49",30610.45,1983.804,2,0,340.43,1983-10-21 10:49:00,1389.45069444444,0.333463379158275,-0.94276305334922,-0.777604349520689,-0.628753907030808,615
"1983-10-28"," 12:32",30617.52,1983.823,2,0,340.6,1983-10-28 12:32:00,1396.52222222222,0.445401156993518,-0.895331117156572,-0.603235618697671,-0.797563030947672,616
"1983-11-04"," 11:48",30624.49,1983.842,2,0,339.96,1983-11-04 11:48:00,1403.49166666667,0.549289380526307,-0.835632201653949,-0.396562352882051,-0.918007788788664,616
"1983-11-10"," 11:22",30630.47,1983.859,2,0,341.13,1983-11-10 11:22:00,1409.47361111111,0.632221840936039,-0.774787418485514,-0.200591087686893,-0.979675056097985,617
"1983-11-17"," 11:45",30637.49,1983.878,2,0,340.75,1983-11-17 11:45:00,1416.48958333333,0.720906377764446,-0.693032462802823,0.0394120110029087,-0.999223044864712,617
"1983-11-25"," 10:15",30645.43,1983.9,2,0,341.5,1983-11-25 10:15:00,1424.42708333333,0.808532218310884,-0.588451911334546,0.307448696093438,-0.951564658481201,618
"1983-12-02"," 10:46",30652.45,1983.919,2,4,NA,1983-12-02 10:46:00,1431.44861111111,0.873546126523258,-0.486741373663892,0.526165670327576,-0.850382083165405,618
"1983-12-09"," 09:58",30659.41,1983.938,2,4,NA,1983-12-09 09:58:00,1438.41527777778,0.925473769724996,-0.378811696692441,0.713003396897989,-0.70116057790775,619
"1983-12-16"," 12:48",30666.53,1983.958,2,0,343.07,1983-12-16 12:48:00,1445.53333333333,0.964813242330048,-0.262936128032229,0.861729185150839,-0.507368516424966,619
"1983-12-23"," 11:39",30673.49,1983.977,2,0,343.29,1983-12-23 11:39:00,1452.48541666667,0.989292218231317,-0.145948302309279,0.957398186106079,-0.288771039477282,620
"1983-12-30"," 09:45",30680.41,1983.996,2,0,343.94,1983-12-30 09:45:00,1459.40625,0.999624195060693,-0.027412928505748,0.998497062701478,-0.0548052531836293,620
"1984-01-06"," 09:49",30687.41,1984.015,2,0,344.65,1984-01-06 09:49:00,1466.40902777778,0.995674121183105,0.0929141776385732,0.982733911187495,0.185024484331474,621
"1984-01-13"," 10:47",30694.45,1984.034,2,0,343.46,1984-01-13 10:47:00,1473.44930555556,0.977155637377192,0.212524964044163,0.909666279316054,0.415339933398279,621
"1984-01-20"," 09:51",30701.41,1984.053,2,0,343.61,1984-01-20 09:51:00,1480.41041666667,0.944769347617114,0.327735991009735,0.785178240393734,0.619269836833831,622
"1984-01-27"," 11:47",30708.49,1984.072,2,0,344.35,1984-01-27 11:47:00,1487.49097222222,0.897949253549532,0.440099009371572,0.612625723900323,0.790373153906182,622
"1984-02-03"," 09:51",30715.41,1984.091,2,0,344.96,1984-02-03 09:51:00,1494.41041666667,0.839333590570634,0.543616706641553,0.408961752520384,0.912551524559275,623
"1984-02-10"," 09:45",30722.41,1984.11,2,0,344.68,1984-02-10 09:45:00,1501.40625,0.767998985582115,0.640451058352504,0.179644883710315,0.98373152625943,623
"1984-02-17"," 09:45",30729.41,1984.13,2,0,344.32,1984-02-17 09:45:00,1508.40625,0.685502693848285,0.728070090531636,-0.0601721134534889,0.998188016739602,624
"1984-02-24"," 10:45",30736.45,1984.149,2,0,344.61,1984-02-24 10:45:00,1515.44791666667,0.592501195696909,0.805569570613075,-0.297884666195466,0.954601867610584,624
"1984-03-02"," 10:52",30743.45,1984.168,2,0,344.99,1984-03-02 10:52:00,1522.45277777778,0.491367864277007,0.870952135284054,-0.517115243911706,0.855915781204049,625
"1984-03-09"," 09:45",30750.41,1984.187,2,0,345.07,1984-03-09 09:45:00,1529.40625,0.383924724465005,0.923364394994993,-0.70520361188894,0.709004841858497,625
"1984-03-16"," 10:15",30757.43,1984.206,2,0,345.98,1984-03-16 10:15:00,1536.42708333333,0.269879292640925,0.962894162098636,-0.854330334807268,0.519730390710512,626
"1984-03-23"," 10:49",30764.45,1984.225,2,0,345.66,1984-03-23 10:49:00,1543.45069444444,0.151854769214366,0.988402817209083,-0.953880258133703,0.300187363396229,626
"1984-04-03"," 11:45",30775.49,1984.255,2,0,347.62,1984-04-03 11:45:00,1554.48958333333,-0.0374423561149908,0.999298789135941,-0.997196139937116,-0.074832202256214,627
"1984-04-06"," 10:26",30778.43,1984.263,2,0,347.12,1984-04-06 10:26:00,1557.43472222222,-0.0880006587984817,0.996120416441222,-0.984511768102066,-0.175318505778891,627
"1984-04-13"," 09:50",30785.41,1984.283,2,0,346.98,1984-04-13 09:50:00,1564.40972222222,-0.206602776586479,0.978424903969005,-0.914630585413515,-0.404290603682711,628
"1984-04-18"," 09:51",30790.41,1984.296,2,0,347.05,1984-04-18 09:51:00,1569.41041666667,-0.289903120156145,0.957055996754491,-0.831912361847464,-0.554907039246552,628
"1984-04-27"," 11:45",30799.49,1984.321,2,0,347.43,1984-04-27 11:45:00,1578.48958333333,-0.435244005715185,0.900312532118153,-0.621125310978001,-0.783711265749372,629
"1984-05-02"," 10:41",30804.44,1984.335,2,0,347.67,1984-05-02 10:41:00,1583.44513888889,-0.510320000420954,0.859984591240074,-0.479146994340716,-0.877734673927297,629
"1984-05-09"," 10:16",30811.43,1984.354,2,0,346.48,1984-05-09 10:16:00,1590.42777777778,-0.609694541123735,0.792636465552726,-0.256545133047837,-0.966532252286217,629
"1984-05-16"," 09:49",30818.41,1984.373,2,0,347.93,1984-05-16 09:49:00,1597.40902777778,-0.700265675438666,0.713882331902414,-0.0192559676048574,-0.999814586666748,630
"1984-05-23"," 10:06",30825.42,1984.392,2,0,347.07,1984-05-23 10:06:00,1604.42083333333,-0.781077570744201,0.624434006505362,0.220164343039324,-0.975462793782553,630
"1984-05-30"," 09:46",30832.41,1984.411,2,0,347.38,1984-05-30 09:46:00,1611.40694444444,-0.850306646720633,0.526287570195907,0.446042786914577,-0.895011638048063,631
"1984-06-06"," 10:14",30839.43,1984.43,2,0,347.08,1984-06-06 10:14:00,1618.42638888889,-0.907510719167291,0.420028921142898,0.647151410807067,-0.762361496594905,631
"1984-06-13"," 09:48",30846.41,1984.449,2,0,347.07,1984-06-13 09:48:00,1625.40833333333,-0.951299863387085,0.308267043194231,0.809942860160572,-0.586508792154825,632
"1984-06-19"," 10:48",30852.45,1984.466,2,0,346.73,1984-06-19 10:48:00,1631.45,-0.978147600733806,0.207911690817758,0.913545457642602,-0.406736643075798,632
"1984-06-27"," 09:46",30860.41,1984.487,2,0,346.44,1984-06-27 09:46:00,1639.40694444444,-0.997368621479269,0.0724971233121855,0.989488334222915,-0.144612711878174,633
"1984-07-03"," 05:58",30866.25,1984.503,2,0,345.23,1984-07-03 05:58:00,1645.24861111111,-0.999609981606758,-0.0279264153112723,0.998440230655725,0.0558310469912872,633
"1984-07-11"," 10:41",30874.44,1984.526,2,0,346.13,1984-07-11 10:41:00,1653.44513888889,-0.985765195623679,-0.168127865319852,0.943466041805979,0.331469196093631,634
"1984-07-18"," 11:47",30881.49,1984.545,2,0,345.14,1984-07-18 11:47:00,1660.49097222222,-0.958205090830978,-0.28608216285815,0.836313992188806,0.548250769693232,634
"1984-07-26"," 10:29",30889.44,1984.567,2,0,344.14,1984-07-26 10:29:00,1668.43680555556,-0.910285477862793,-0.413981097143464,0.657239302415787,0.753681961678804,635
"1984-08-03"," 11:01",30897.46,1984.589,2,0,342.56,1984-08-03 11:01:00,1676.45902777778,-0.84468235903204,-0.535267888388672,0.426976575319865,0.904262685356484,636
"1984-08-10"," 09:44",30904.41,1984.608,2,4,NA,1984-08-10 09:44:00,1683.40555555556,-0.774847835769788,-0.632147792373647,0.200778337194248,0.97963669761474,636
"1984-08-17"," 09:48",30911.41,1984.627,1,4,NA,1984-08-17 09:48:00,1690.40833333333,-0.693264951818622,-0.720682805802888,-0.0387674131598459,0.999248261282897,637
"1984-08-24"," 10:44",30918.45,1984.646,2,0,342.18,1984-08-24 10:44:00,1697.44722222222,-0.601137424035063,-0.799145667212486,-0.277267594848977,0.960792735633791,637
"1984-08-31"," 09:45",30925.41,1984.665,2,0,342.89,1984-08-31 09:45:00,1704.40625,-0.501396011927233,-0.865217914298742,-0.497204078446932,0.867633623354776,638
"1984-09-07"," 09:47",30932.41,1984.684,2,4,NA,1984-09-07 09:47:00,1711.40763888889,-0.393807948088693,-0.919192743673585,-0.689830600044347,0.72397081656822,638
"1984-09-14"," 10:50",30939.45,1984.703,2,0,340.52,1984-09-14 10:50:00,1718.45138888889,-0.279814677902137,-0.960054032870298,-0.843407492061046,0.5372744199525,639
"1984-09-21"," 09:46",30946.41,1984.722,2,0,340.8,1984-09-21 09:46:00,1725.40694444444,-0.163215175472353,-0.986590495846949,-0.946721612991058,0.322053081798032,639
"1984-09-28"," 09:44",30953.41,1984.742,2,0,340.95,1984-09-28 09:44:00,1732.40555555556,-0.0435418113095131,-0.999051605607982,-0.996208221335773,0.0870010329996977,640
"1984-10-05"," 09:48",30960.41,1984.761,2,0,341.57,1984-10-05 09:48:00,1739.40833333333,0.0768333724489448,-0.997043947315324,-0.988193265756243,-0.153212497904089,640
"1984-10-12"," 09:44",30967.41,1984.78,2,0,341.87,1984-10-12 09:44:00,1746.40555555556,0.19600120230877,-0.980603655251966,-0.923167057387033,-0.38439899083552,641
"1984-10-19"," 10:45",30974.45,1984.799,2,0,341.52,1984-10-19 10:45:00,1753.44791666667,0.313070206840195,-0.949729985621723,-0.803974091178075,-0.594664326081856,641
"1984-10-26"," 10:44",30981.45,1984.818,2,0,341.92,1984-10-26 10:44:00,1760.44722222222,0.424879757672208,-0.905249795095479,-0.638954383040812,-0.769244627145965,642
"1984-11-02"," 09:47",30988.41,1984.837,2,0,342.11,1984-11-02 09:47:00,1767.40763888889,0.529969917741979,-0.84801644222772,-0.43826377257712,-0.898846408262541,642
"1984-11-09"," 09:46",30995.41,1984.856,1,4,NA,1984-11-09 09:46:00,1774.40694444444,0.627991877893945,-0.778219892639115,-0.211252402598472,-0.977431543585725,643
"1984-11-16"," 09:48",31002.41,1984.875,2,0,343.63,1984-11-16 09:48:00,1781.40833333333,0.716945586126047,-0.697129131893352,0.0280219469312416,-0.999607308141644,643
"1984-11-23"," 12:38",31009.53,1984.895,2,0,343.24,1984-11-23 12:38:00,1788.52638888889,0.796726331186305,-0.604340262761311,0.269545693611178,-0.962987600675974,644
"1984-11-30"," 10:09",31016.42,1984.914,2,0,343.79,1984-11-30 10:09:00,1795.42291666667,0.862655091874445,-0.505792637810292,0.488347615073813,-0.872649188879311,644
"1984-12-07"," 09:42",31023.4,1984.933,2,0,343.52,1984-12-07 09:42:00,1802.40416666667,0.917038637277261,-0.398798367274322,0.68191972451867,-0.731427022547281,645
"1984-12-14"," 11:43",31030.49,1984.952,2,0,343.8,1984-12-14 11:43:00,1809.48819444444,0.958716188277182,-0.284364678424151,0.838273459329458,-0.545250041158938,645
"1984-12-21"," 11:11",31037.47,1984.971,2,0,344.36,1984-12-21 11:11:00,1816.46597222222,0.985869446220664,-0.167515476922467,0.943877129982877,-0.330296780933886,646
"1984-12-28"," 13:07",31044.55,1984.991,2,0,344.47,1984-12-28 13:07:00,1823.54652777778,0.998918778088982,-0.0464895125938563,0.995677450437571,-0.0928784942284145,646
"1985-01-04"," 10:05",31051.42,1985.009,2,4,NA,1985-01-04 10:05:00,1830.42013888889,0.997428040777826,0.071674984967606,0.989725393059787,0.142981279658039,647
"1985-01-09"," 12:15",31056.51,1985.023,2,0,345.16,1985-01-09 12:15:00,1835.51041666667,0.987338308464819,0.158628700548889,0.949673870724342,0.313240385747825,647
"1985-01-18"," 10:05",31065.42,1985.048,2,0,345.08,1985-01-18 10:05:00,1844.42013888889,0.951546292676866,0.307505533109424,0.810880694214178,0.585211500015792,648
"1985-01-25"," 12:40",31072.53,1985.067,2,0,344.13,1985-01-25 12:40:00,1851.52777777778,0.906937857803753,0.421264432491445,0.645072555835321,0.76412132394541,648
"1985-02-01"," 10:10",31079.42,1985.086,2,0,345.65,1985-02-01 10:10:00,1858.42361111111,0.850708772466476,0.525637312648732,0.447410831102838,0.894328546011961,649
"1985-02-08"," 09:41",31086.4,1985.105,2,0,345.32,1985-02-08 09:41:00,1865.40347222222,0.781621822160231,0.623752616926712,0.221865345754158,0.975077314038937,649
"1985-02-15"," 12:37",31093.53,1985.125,2,0,345.43,1985-02-15 12:37:00,1872.52569444444,0.69953188687361,0.714601384862251,-0.0213102784940942,0.99977291023037,650
"1985-02-22"," 10:46",31100.45,1985.144,2,0,346.59,1985-02-22 10:46:00,1879.44861111111,0.609675603076905,0.792651032304136,-0.256591318025624,0.966519992299111,650
"1985-02-27"," 13:44",31105.57,1985.158,2,0,345.91,1985-02-27 13:44:00,1884.57222222222,0.537536355825275,0.843240574312031,-0.422109332332167,0.906544930799402,651
"1985-03-08"," 10:40",31114.44,1985.182,2,0,347.69,1985-03-08 10:40:00,1893.44444444444,0.403088362654608,0.915161063361213,-0.675039543784854,0.737781549191044,651
"1985-03-15"," 09:46",31121.41,1985.201,2,0,347.5,1985-03-15 09:46:00,1900.40694444444,0.290851925883607,0.956768079113113,-0.830810314419594,0.556555676868016,652
"1985-03-22"," 10:35",31128.44,1985.22,2,0,347.88,1985-03-22 10:35:00,1907.44097222222,0.173236400130337,0.984880271743668,-0.939978299339763,0.341234225672523,652
"1985-03-29"," 15:34",31135.65,1985.24,2,0,347.33,1985-03-29 15:34:00,1914.64861111111,0.0501049631534014,0.998743957512333,-0.994978985334793,0.100084058381675,653
"1985-04-05"," 09:46",31142.41,1985.259,2,0,346.62,1985-04-05 09:46:00,1921.40694444444,-0.0660855653737133,0.997813959638387,-0.991265396098473,-0.131882199320973,653
"1985-04-12"," 09:45",31149.41,1985.278,2,0,348.13,1985-04-12 09:45:00,1928.40625,-0.185458841239514,0.982652033125713,-0.931210036412194,-0.364483014810294,654
"1985-04-19"," 09:46",31156.41,1985.297,2,0,348.42,1985-04-19 09:46:00,1935.40694444444,-0.302169473970293,0.953254220552165,-0.817387218001033,-0.576088652768419,654
"1985-04-26"," 09:40",31163.4,1985.316,2,0,348.86,1985-04-26 09:40:00,1942.40277777778,-0.414426897317318,0.910082604371681,-0.656500693559882,-0.75432542006444,655
"1985-05-03"," 09:41",31170.4,1985.335,2,0,348.89,1985-05-03 09:41:00,1949.40347222222,-0.520760812016853,0.853702627773599,-0.457616353335095,-0.889149747320601,655
"1985-05-10"," 09:43",31177.4,1985.355,2,0,348.97,1985-05-10 09:43:00,1956.40486111111,-0.61956056938704,0.784948852385177,-0.232289401721614,-0.972646715846928,656
"1985-05-17"," 10:14",31184.43,1985.374,2,0,349.25,1985-05-17 10:14:00,1963.42638888889,-0.709627974216825,0.704576566605025,0.00714372358215011,-0.999974483281139,656
"1985-05-24"," 10:05",31191.42,1985.393,2,0,347.78,1985-05-24 10:05:00,1970.42013888889,-0.789061335472389,0.614314421825282,0.245235582274938,-0.969463516170811,657
"1985-05-31"," 09:45",31198.41,1985.412,2,0,349.49,1985-05-31 09:45:00,1977.40625,-0.85701960041986,0.515283809658505,0.468965191007634,-0.883216649312711,657
"1985-06-07"," 09:45",31205.41,1985.431,2,0,348.7,1985-06-07 09:45:00,1984.40625,-0.912712675451859,0.408601972669626,0.666088855860981,-0.745872399340403,658
"1985-06-14"," 09:40",31212.4,1985.45,2,0,348.12,1985-06-14 09:40:00,1991.40277777778,-0.9551694944254,0.296059515839512,0.824697526161748,-0.56557403612851,658
"1985-06-21"," 09:40",31219.4,1985.47,2,0,348.29,1985-06-21 09:40:00,1998.40277777778,-0.983817256374145,0.179174791922442,0.9357927878791,-0.352550504401089,659
"1985-06-28"," 09:38",31226.4,1985.489,2,0,347.76,1985-06-28 09:38:00,2005.40138888889,-0.998215229191242,0.0597189769727929,0.992867287578646,-0.119224784571926,659
"1985-07-05"," 10:40",31233.44,1985.508,2,0,347.11,1985-07-05 10:40:00,2012.44444444444,-0.998115422124969,-0.0613645183823322,0.992468791767409,0.122497744337354,660
"1985-07-12"," 09:47",31240.41,1985.527,2,0,347.43,1985-07-12 09:47:00,2019.40763888889,-0.983630506352244,-0.180197189137976,0.935057946053545,0.354494904790078,660
"1985-07-19"," 09:43",31247.4,1985.546,2,0,346.6,1985-07-19 09:43:00,2026.40486111111,-0.954875473469991,-0.297006448020007,0.823574339669078,0.567208345353489,661
"1985-07-25"," 11:51",31253.49,1985.563,2,0,345.18,1985-07-25 11:51:00,2032.49375,-0.918589495855526,-0.39521302876283,0.68761332379222,0.726077073693568,661
"1985-08-02"," 17:12",31261.72,1985.586,2,0,345.84,1985-08-02 17:12:00,2040.71666666667,-0.853696406637539,-0.520771010420274,0.457595109411694,0.889160680553577,662
"1985-08-09"," 09:36",31268.4,1985.604,2,0,344.32,1985-08-09 09:36:00,2047.4,-0.788319554771196,-0.615266023412104,0.242895440869313,0.970052475284148,662
"1985-08-16"," 09:40",31275.4,1985.623,2,0,342.68,1985-08-16 09:40:00,2054.40277777778,-0.708667782830556,-0.705542325858643,0.00442005284395345,0.999990231518717,663
"1985-08-23"," 09:43",31282.4,1985.642,2,0,343.93,1985-08-23 09:43:00,2061.40486111111,-0.618753812029778,-0.785584954093838,-0.234287440197235,0.972167370037602,663
"1985-08-30"," 09:45",31289.41,1985.661,2,0,342.66,1985-08-30 09:45:00,2068.40625,-0.519883471454206,-0.854237189607619,-0.459442352217447,0.888207591156988,664
"1985-09-06"," 09:45",31296.41,1985.681,2,5,NA,1985-09-06 09:45:00,2075.40625,-0.413502566969446,-0.910502952828643,-0.658031254219357,0.752990616455809,664
"1985-09-13"," 09:37",31303.4,1985.7,2,0,343.47,1985-09-13 09:37:00,2082.40069444444,-0.301224146770197,-0.953553361591561,-0.818528026805133,0.574466595490543,665
"1985-09-20"," 09:40",31310.4,1985.719,2,0,342.64,1985-09-20 09:40:00,2089.40277777778,-0.184460940435278,-0.982839845271717,-0.931948322907466,0.362591124312167,665
"1985-09-27"," 09:45",31317.41,1985.738,2,0,342.37,1985-09-27 09:45:00,2096.40625,-0.0650008053596996,-0.997885211486066,-0.991549790605181,0.129726684806257,666
